match_id,team_id,half,stat_name,value
11779979,5981,2,final_third_entries,26
11779979,1999,2,final_third_entries,18
11779979,5981,2,long_balls,13/31 (42%)
11779979,1999,2,long_balls,6/21 (29%)
11779979,5981,2,crosses,2/10 (20%)
11779979,1999,2,crosses,3/8 (38%)
11779979,5981,2,duels,56%
11779979,1999,2,duels,44%
11779979,5981,2,dispossessed,0
11779979,1999,2,dispossessed,5
11779979,5981,2,ground_duels,20/32 (63%)
11779979,1999,2,ground_duels,12/32 (38%)
11779979,5981,2,aerial_duels,4/11 (36%)
11779979,1999,2,aerial_duels,7/11 (64%)
11779979,5981,2,dribbles,6/10 (60%)
11779979,1999,2,dribbles,4/9 (44%)
11779979,5981,2,tackles_won,70%
11779979,1999,2,tackles_won,75%
11779979,5981,2,total_tackles,10
11779979,1999,2,total_tackles,4
11779979,5981,2,interceptions,4
11779979,1999,2,interceptions,6
11779979,5981,2,recoveries,29
11779979,1999,2,recoveries,26
11779979,5981,2,clearances,5
11779979,1999,2,clearances,12
11779979,5981,2,total_saves,2
11779979,1999,2,total_saves,1
11779979,5981,2,goal_kicks,3
11779979,1999,2,goal_kicks,6
11067626,1954,0,ball_possession,56%
11067626,1963,0,ball_possession,44%
11067626,1954,0,expected_goals,1.56
11067626,1963,0,expected_goals,1.38
11067626,1954,0,big_chances,1
11067626,1963,0,big_chances,3
11067626,1954,0,total_shots,14
11067626,1963,0,total_shots,8
11067626,1954,0,goalkeeper_saves,4
11067626,1963,0,goalkeeper_saves,5
11067626,1954,0,corner_kicks,3
11067626,1963,0,corner_kicks,4
11067626,1954,0,fouls,9
11067626,1963,0,fouls,19
11067626,1954,0,passes,445
11067626,1963,0,passes,349
11067626,1954,0,tackles,11
11067626,1963,0,tackles,10
11067626,1954,0,free_kicks,19
11067626,1963,0,free_kicks,9
11067626,1954,0,yellow_cards,1
11067626,1963,0,yellow_cards,1
11067626,1954,0,total_shots,14
11067626,1963,0,total_shots,8
11067626,1954,0,shots_on_target,6
11067626,1963,0,shots_on_target,5
11067626,1954,0,hit_woodwork,0
11067626,1963,0,hit_woodwork,0
11067626,1954,0,shots_off_target,7
11067626,1963,0,shots_off_target,1
11067626,1954,0,blocked_shots,1
11067626,1963,0,blocked_shots,2
11067626,1954,0,shots_inside_box,5
11067626,1963,0,shots_inside_box,7
11067626,1954,0,shots_outside_box,9
11067626,1963,0,shots_outside_box,1
11067626,1954,0,big_chances_scored,0
11067626,1963,0,big_chances_scored,1
11067626,1954,0,big_chances_missed,1
11067626,1963,0,big_chances_missed,2
11067626,1954,0,through_balls,3
11067626,1963,0,through_balls,0
11067626,1954,0,fouled_in_final_third,1
11067626,1963,0,fouled_in_final_third,0
11067626,1954,0,accurate_passes,369
11067626,1963,0,accurate_passes,280
11067626,1954,0,throw_ins,24
11067626,1963,0,throw_ins,19
11067626,1954,0,final_third_entries,63
11067626,1963,0,final_third_entries,37
11067626,1954,0,long_balls,15/31 (48%)
11067626,1963,0,long_balls,25/58 (43%)
11067626,1954,0,crosses,0/13 (0%)
11067626,1963,0,crosses,3/13 (23%)
11067626,1954,0,duels,55%
11067626,1963,0,duels,45%
11067626,1954,0,dispossessed,6
11067626,1963,0,dispossessed,4
11067626,1954,0,ground_duels,36/59 (61%)
11067626,1963,0,ground_duels,23/59 (39%)
11067626,1954,0,aerial_duels,9/23 (39%)
11067626,1963,0,aerial_duels,14/23 (61%)
11067626,1954,0,dribbles,6/10 (60%)
11067626,1963,0,dribbles,4/11 (36%)
11067626,1954,0,tackles_won,45%
11067626,1963,0,tackles_won,70%
11067626,1954,0,total_tackles,11
11067626,1963,0,total_tackles,10
11067626,1954,0,interceptions,6
11067626,1963,0,interceptions,8
11067626,1954,0,recoveries,52
11067626,1963,0,recoveries,53
11067626,1954,0,clearances,14
11067626,1963,0,clearances,19
11067626,1954,0,total_saves,4
11067626,1963,0,total_saves,5
11067626,1954,0,goals_prevented,0.84
11067626,1963,0,goals_prevented,0.43
11067626,1954,0,goal_kicks,2
11067626,1963,0,goal_kicks,14
11067626,1954,1,ball_possession,63%
11067626,1963,1,ball_possession,37%
11067626,1954,1,expected_goals,1.29
11067626,1963,1,expected_goals,1.19
11067626,1954,1,big_chances,1
11067626,1963,1,big_chances,3
11067626,1954,1,total_shots,8
11067626,1963,1,total_shots,5
11067626,1954,1,goalkeeper_saves,3
11067626,1963,1,goalkeeper_saves,4
11067626,1954,1,corner_kicks,2
11067626,1963,1,corner_kicks,1
11067626,1954,1,passes,261
11067626,1963,1,passes,155
11067626,1954,1,tackles,3
11067626,1963,1,tackles,3
11067626,1954,1,free_kicks,8
11067626,1963,1,free_kicks,6
11067626,1954,1,yellow_cards,0
11067626,1963,1,yellow_cards,0
11067626,1954,1,total_shots,8
11067626,1963,1,total_shots,5
11067626,1954,1,shots_on_target,4
11067626,1963,1,shots_on_target,4
11067626,1954,1,hit_woodwork,0
11067626,1963,1,hit_woodwork,0
11067626,1954,1,shots_off_target,3
11067626,1963,1,shots_off_target,0
11067626,1954,1,blocked_shots,1
11067626,1963,1,blocked_shots,1
11067626,1954,1,shots_inside_box,2
11067626,1963,1,shots_inside_box,4
11067626,1954,1,shots_outside_box,6
11067626,1963,1,shots_outside_box,1
11067626,1954,1,big_chances_scored,0
11067626,1963,1,big_chances_scored,1
11067626,1954,1,big_chances_missed,1
11067626,1963,1,big_chances_missed,2
11067626,1954,1,through_balls,2
11067626,1963,1,through_balls,0
11067626,1954,1,fouled_in_final_third,1
11067626,1963,1,fouled_in_final_third,0
11067626,1954,1,accurate_passes,220
11067626,1963,1,accurate_passes,115
11067626,1954,1,throw_ins,12
11067626,1963,1,throw_ins,7
11067626,1954,1,final_third_entries,30
11067626,1963,1,final_third_entries,21
11067626,1954,1,long_balls,12/21 (57%)
11067626,1963,1,long_balls,13/32 (41%)
11067626,1954,1,crosses,0/7 (0%)
11067626,1963,1,crosses,0/4 (0%)
11067626,1954,1,duels,54%
11067626,1963,1,duels,46%
11067626,1954,1,dispossessed,2
11067626,1963,1,dispossessed,1
11067626,1954,1,ground_duels,14/24 (58%)
11067626,1963,1,ground_duels,10/24 (42%)
11067626,1954,1,aerial_duels,5/11 (45%)
11067626,1963,1,aerial_duels,6/11 (55%)
11067626,1954,1,dribbles,3/4 (75%)
11067626,1963,1,dribbles,1/3 (33%)
11067626,1954,1,tackles_won,33%
11067626,1963,1,tackles_won,100%
11067626,1954,1,total_tackles,3
11067626,1963,1,total_tackles,3
11067626,1954,1,interceptions,2
11067626,1963,1,interceptions,3
11067626,1954,1,recoveries,32
11067626,1963,1,recoveries,30
11067626,1954,1,clearances,4
11067626,1963,1,clearances,7
11067626,1954,1,total_saves,3
11067626,1963,1,total_saves,4
11067626,1954,1,goal_kicks,0
11067626,1963,1,goal_kicks,7
11067626,1954,2,ball_possession,49%
11067626,1963,2,ball_possession,51%
11067626,1954,2,expected_goals,0.27
11067626,1963,2,expected_goals,0.19
11067626,1954,2,big_chances,0
11067626,1963,2,big_chances,0
11067626,1954,2,total_shots,6
11067626,1963,2,total_shots,3
11067626,1954,2,goalkeeper_saves,1
11067626,1963,2,goalkeeper_saves,1
11067626,1954,2,corner_kicks,1
11067626,1963,2,corner_kicks,3
11067626,1954,2,passes,184
11067626,1963,2,passes,194
11067626,1954,2,tackles,8
11067626,1963,2,tackles,7
11067626,1954,2,free_kicks,11
11067626,1963,2,free_kicks,3
11067626,1954,2,yellow_cards,1
11067626,1963,2,yellow_cards,1
11067626,1954,2,total_shots,6
11067626,1963,2,total_shots,3
11067626,1954,2,shots_on_target,2
11067626,1963,2,shots_on_target,1
11067626,1954,2,hit_woodwork,0
11067626,1963,2,hit_woodwork,0
11067626,1954,2,shots_off_target,4
11067626,1963,2,shots_off_target,1
11067626,1954,2,blocked_shots,0
11067626,1963,2,blocked_shots,1
11067626,1954,2,shots_inside_box,3
11067626,1963,2,shots_inside_box,3
11067626,1954,2,shots_outside_box,3
11067626,1963,2,shots_outside_box,0
11067626,1954,2,big_chances_scored,0
11067626,1963,2,big_chances_scored,0
11067626,1954,2,big_chances_missed,0
11067626,1963,2,big_chances_missed,0
11067626,1954,2,through_balls,1
11067626,1963,2,through_balls,0
11067626,1954,2,fouled_in_final_third,0
11067626,1963,2,fouled_in_final_third,0
11067626,1954,2,accurate_passes,149
11067626,1963,2,accurate_passes,165
11067626,1954,2,throw_ins,12
11067626,1963,2,throw_ins,12
11067626,1954,2,final_third_entries,33
11067626,1963,2,final_third_entries,16
11067626,1954,2,long_balls,3/10 (30%)
11067626,1963,2,long_balls,12/26 (46%)
11067626,1954,2,crosses,0/6 (0%)
11067626,1963,2,crosses,3/9 (33%)
11067626,1954,2,duels,55%
11067626,1963,2,duels,45%
11067626,1954,2,dispossessed,4
11067626,1963,2,dispossessed,3
11067626,1954,2,ground_duels,22/35 (63%)
11067626,1963,2,ground_duels,13/35 (37%)
11067626,1954,2,aerial_duels,4/12 (33%)
11067626,1963,2,aerial_duels,8/12 (67%)
11067626,1954,2,dribbles,3/6 (50%)
11067626,1963,2,dribbles,3/8 (38%)
11067626,1954,2,tackles_won,50%
11067626,1963,2,tackles_won,57%
11067626,1954,2,total_tackles,8
11067626,1963,2,total_tackles,7
11067626,1954,2,interceptions,4
11067626,1963,2,interceptions,5
11067626,1954,2,recoveries,20
11067626,1963,2,recoveries,23
11067626,1954,2,clearances,10
11067626,1963,2,clearances,12
11067626,1954,2,total_saves,1
11067626,1963,2,total_saves,1
11067626,1954,2,goal_kicks,2
11067626,1963,2,goal_kicks,7
11067564,1960,0,ball_possession,50%
11067564,1954,0,ball_possession,50%
11067564,1960,0,expected_goals,0.42
11067564,1954,0,expected_goals,0.84
11067564,1960,0,big_chances,0
11067564,1954,0,big_chances,2
11067564,1960,0,total_shots,10
11067564,1954,0,total_shots,12
11067564,1960,0,goalkeeper_saves,6
11067564,1954,0,goalkeeper_saves,3
11067564,1960,0,corner_kicks,4
11067564,1954,0,corner_kicks,5
11067564,1960,0,fouls,18
11067564,1954,0,fouls,17
11067564,1960,0,passes,362
11067564,1954,0,passes,366
11067564,1960,0,tackles,10
11067564,1954,0,tackles,13
11067564,1960,0,free_kicks,17
11067564,1954,0,free_kicks,17
11067564,1960,0,yellow_cards,3
11067564,1954,0,yellow_cards,3
11067564,1960,0,total_shots,10
11067564,1954,0,total_shots,12
11067564,1960,0,shots_on_target,3
11067564,1954,0,shots_on_target,7
11067564,1960,0,hit_woodwork,0
11067564,1954,0,hit_woodwork,0
11067564,1960,0,shots_off_target,6
11067564,1954,0,shots_off_target,5
11067564,1960,0,blocked_shots,1
11067564,1954,0,blocked_shots,0
11067564,1960,0,shots_inside_box,4
11067564,1954,0,shots_inside_box,6
11067564,1960,0,shots_outside_box,6
11067564,1954,0,shots_outside_box,6
11067564,1960,0,big_chances_missed,0
11067564,1954,0,big_chances_missed,2
11067564,1960,0,through_balls,0
11067564,1954,0,through_balls,1
11067564,1960,0,fouled_in_final_third,3
11067564,1954,0,fouled_in_final_third,3
11067564,1960,0,offsides,0
11067564,1954,0,offsides,3
11067564,1960,0,accurate_passes,290
11067564,1954,0,accurate_passes,300
11067564,1960,0,throw_ins,21
11067564,1954,0,throw_ins,20
11067564,1960,0,final_third_entries,41
11067564,1954,0,final_third_entries,53
11067564,1960,0,long_balls,30/59 (51%)
11067564,1954,0,long_balls,33/60 (55%)
11067564,1960,0,crosses,4/20 (20%)
11067564,1954,0,crosses,5/21 (24%)
11067564,1960,0,duels,48%
11067564,1954,0,duels,52%
11067564,1960,0,dispossessed,4
11067564,1954,0,dispossessed,4
11067564,1960,0,ground_duels,34/72 (47%)
11067564,1954,0,ground_duels,38/72 (53%)
11067564,1960,0,aerial_duels,17/35 (49%)
11067564,1954,0,aerial_duels,18/35 (51%)
11067564,1960,0,dribbles,7/16 (44%)
11067564,1954,0,dribbles,8/15 (53%)
11067564,1960,0,tackles_won,90%
11067564,1954,0,tackles_won,85%
11067564,1960,0,total_tackles,10
11067564,1954,0,total_tackles,13
11067564,1960,0,interceptions,11
11067564,1954,0,interceptions,10
11067564,1960,0,recoveries,56
11067564,1954,0,recoveries,50
11067564,1960,0,clearances,24
11067564,1954,0,clearances,14
11067564,1960,0,total_saves,6
11067564,1954,0,total_saves,3
11067564,1960,0,goals_prevented,0.73
11067564,1954,0,goals_prevented,0.21
11067564,1960,0,goal_kicks,7
11067564,1954,0,goal_kicks,12
11067564,1960,1,ball_possession,54%
11067564,1954,1,ball_possession,46%
11067564,1960,1,expected_goals,0.16
11067564,1954,1,expected_goals,0.67
11067564,1960,1,big_chances,0
11067564,1954,1,big_chances,2
11067564,1960,1,total_shots,5
11067564,1954,1,total_shots,7
11067564,1960,1,goalkeeper_saves,3
11067564,1954,1,goalkeeper_saves,2
11067564,1960,1,corner_kicks,0
11067564,1954,1,corner_kicks,1
11067564,1960,1,passes,222
11067564,1954,1,passes,189
11067564,1960,1,tackles,4
11067564,1954,1,tackles,9
11067564,1960,1,free_kicks,6
11067564,1954,1,free_kicks,5
11067564,1960,1,yellow_cards,1
11067564,1954,1,yellow_cards,1
11067564,1960,1,total_shots,5
11067564,1954,1,total_shots,7
11067564,1960,1,shots_on_target,2
11067564,1954,1,shots_on_target,3
11067564,1960,1,hit_woodwork,0
11067564,1954,1,hit_woodwork,0
11067564,1960,1,shots_off_target,3
11067564,1954,1,shots_off_target,4
11067564,1960,1,blocked_shots,0
11067564,1954,1,blocked_shots,0
11067564,1960,1,shots_inside_box,1
11067564,1954,1,shots_inside_box,3
11067564,1960,1,shots_outside_box,4
11067564,1954,1,shots_outside_box,4
11067564,1960,1,big_chances_missed,0
11067564,1954,1,big_chances_missed,2
11067564,1960,1,through_balls,0
11067564,1954,1,through_balls,1
11067564,1960,1,fouled_in_final_third,1
11067564,1954,1,fouled_in_final_third,3
11067564,1960,1,offsides,0
11067564,1954,1,offsides,2
11067564,1960,1,accurate_passes,194
11067564,1954,1,accurate_passes,159
11067564,1960,1,throw_ins,10
11067564,1954,1,throw_ins,14
11067564,1960,1,final_third_entries,18
11067564,1954,1,final_third_entries,21
11067564,1960,1,long_balls,18/28 (64%)
11067564,1954,1,long_balls,14/22 (64%)
11067564,1960,1,crosses,1/11 (9%)
11067564,1954,1,crosses,3/8 (38%)
11067564,1960,1,duels,44%
11067564,1954,1,duels,56%
11067564,1960,1,dispossessed,2
11067564,1954,1,dispossessed,1
11067564,1960,1,ground_duels,15/32 (47%)
11067564,1954,1,ground_duels,17/32 (53%)
11067564,1960,1,aerial_duels,5/13 (38%)
11067564,1954,1,aerial_duels,8/13 (62%)
11067564,1960,1,dribbles,4/11 (36%)
11067564,1954,1,dribbles,3/7 (43%)
11067564,1960,1,tackles_won,75%
11067564,1954,1,tackles_won,89%
11067564,1960,1,total_tackles,4
11067564,1954,1,total_tackles,9
11067564,1960,1,interceptions,7
11067564,1954,1,interceptions,3
11067564,1960,1,recoveries,31
11067564,1954,1,recoveries,24
11067564,1960,1,clearances,7
11067564,1954,1,clearances,6
11067564,1960,1,total_saves,3
11067564,1954,1,total_saves,2
11067564,1960,1,goal_kicks,4
11067564,1954,1,goal_kicks,6
11067564,1960,2,ball_possession,44%
11067564,1954,2,ball_possession,56%
11067564,1960,2,expected_goals,0.26
11067564,1954,2,expected_goals,0.17
11067564,1960,2,big_chances,0
11067564,1954,2,big_chances,0
11067564,1960,2,total_shots,5
11067564,1954,2,total_shots,5
11067564,1960,2,goalkeeper_saves,3
11067564,1954,2,goalkeeper_saves,1
11067564,1960,2,corner_kicks,4
11067564,1954,2,corner_kicks,4
11067564,1960,2,passes,140
11067564,1954,2,passes,177
11067564,1960,2,tackles,6
11067564,1954,2,tackles,4
11067564,1960,2,free_kicks,11
11067564,1954,2,free_kicks,12
11067564,1960,2,yellow_cards,2
11067564,1954,2,yellow_cards,2
11067564,1960,2,total_shots,5
11067564,1954,2,total_shots,5
11067564,1960,2,shots_on_target,1
11067564,1954,2,shots_on_target,4
11067564,1960,2,hit_woodwork,0
11067564,1954,2,hit_woodwork,0
11067564,1960,2,shots_off_target,3
11067564,1954,2,shots_off_target,1
11067564,1960,2,blocked_shots,1
11067564,1954,2,blocked_shots,0
11067564,1960,2,shots_inside_box,3
11067564,1954,2,shots_inside_box,3
11067564,1960,2,shots_outside_box,2
11067564,1954,2,shots_outside_box,2
11067564,1960,2,big_chances_missed,0
11067564,1954,2,big_chances_missed,0
11067564,1960,2,through_balls,0
11067564,1954,2,through_balls,0
11067564,1960,2,fouled_in_final_third,2
11067564,1954,2,fouled_in_final_third,0
11067564,1960,2,offsides,0
11067564,1954,2,offsides,1
11067564,1960,2,accurate_passes,96
11067564,1954,2,accurate_passes,141
11067564,1960,2,throw_ins,11
11067564,1954,2,throw_ins,6
11067564,1960,2,final_third_entries,23
11067564,1954,2,final_third_entries,32
11067564,1960,2,long_balls,12/31 (39%)
11067564,1954,2,long_balls,19/38 (50%)
11067564,1960,2,crosses,3/9 (33%)
11067564,1954,2,crosses,2/13 (15%)
11067564,1960,2,duels,50%
11067564,1954,2,duels,50%
11067564,1960,2,dispossessed,2
11067564,1954,2,dispossessed,3
11067564,1960,2,ground_duels,19/40 (48%)
11067564,1954,2,ground_duels,21/40 (53%)
11067564,1960,2,aerial_duels,12/22 (55%)
11067564,1954,2,aerial_duels,10/22 (45%)
11067564,1960,2,dribbles,3/5 (60%)
11067564,1954,2,dribbles,5/8 (63%)
11067564,1960,2,tackles_won,100%
11067564,1954,2,tackles_won,75%
11067564,1960,2,total_tackles,6
11067564,1954,2,total_tackles,4
11067564,1960,2,interceptions,4
11067564,1954,2,interceptions,7
11067564,1960,2,recoveries,25
11067564,1954,2,recoveries,26
11067564,1960,2,clearances,17
11067564,1954,2,clearances,8
11067564,1960,2,total_saves,3
11067564,1954,2,total_saves,1
11067564,1960,2,goal_kicks,3
11067564,1954,2,goal_kicks,6
11067580,1963,0,ball_possession,46%
11067580,1973,0,ball_possession,54%
11067580,1963,0,expected_goals,3.36
11067580,1973,0,expected_goals,0.10
11067580,1963,0,big_chances,6
11067580,1973,0,big_chances,0
11067580,1963,0,total_shots,25
11067580,1973,0,total_shots,5
11067580,1963,0,goalkeeper_saves,1
11067580,1973,0,goalkeeper_saves,9
11067580,1963,0,corner_kicks,10
11067580,1973,0,corner_kicks,2
11067580,1963,0,fouls,10
11067580,1973,0,fouls,15
11067580,1963,0,passes,357
11067580,1973,0,passes,440
11067580,1963,0,tackles,21
11067580,1973,0,tackles,16
11067580,1963,0,free_kicks,15
11067580,1973,0,free_kicks,10
11067580,1963,0,yellow_cards,2
11067580,1973,0,yellow_cards,2
11067580,1963,0,total_shots,25
11067580,1973,0,total_shots,5
11067580,1963,0,shots_on_target,12
11067580,1973,0,shots_on_target,1
11067580,1963,0,hit_woodwork,1
11067580,1973,0,hit_woodwork,0
11067580,1963,0,shots_off_target,12
11067580,1973,0,shots_off_target,2
11067580,1963,0,blocked_shots,1
11067580,1973,0,blocked_shots,2
11067580,1963,0,shots_inside_box,15
11067580,1973,0,shots_inside_box,4
11067580,1963,0,shots_outside_box,10
11067580,1973,0,shots_outside_box,1
11067580,1963,0,big_chances_scored,2
11067580,1973,0,big_chances_scored,0
11067580,1963,0,big_chances_missed,4
11067580,1973,0,big_chances_missed,0
11067580,1963,0,through_balls,2
11067580,1973,0,through_balls,0
11067580,1963,0,fouled_in_final_third,5
11067580,1973,0,fouled_in_final_third,1
11067580,1963,0,offsides,2
11067580,1973,0,offsides,2
11067580,1963,0,accurate_passes,294
11067580,1973,0,accurate_passes,366
11067580,1963,0,throw_ins,13
11067580,1973,0,throw_ins,19
11067580,1963,0,final_third_entries,55
11067580,1973,0,final_third_entries,41
11067580,1963,0,long_balls,21/42 (50%)
11067580,1973,0,long_balls,14/36 (39%)
11067580,1963,0,crosses,11/24 (46%)
11067580,1973,0,crosses,0/6 (0%)
11067580,1963,0,duels,56%
11067580,1973,0,duels,44%
11067580,1963,0,dispossessed,4
11067580,1973,0,dispossessed,11
11067580,1963,0,ground_duels,44/78 (56%)
11067580,1973,0,ground_duels,34/78 (44%)
11067580,1963,0,aerial_duels,11/21 (52%)
11067580,1973,0,aerial_duels,10/21 (48%)
11067580,1963,0,dribbles,8/20 (40%)
11067580,1973,0,dribbles,8/18 (44%)
11067580,1963,0,tackles_won,71%
11067580,1973,0,tackles_won,56%
11067580,1963,0,total_tackles,21
11067580,1973,0,total_tackles,16
11067580,1963,0,interceptions,8
11067580,1973,0,interceptions,8
11067580,1963,0,recoveries,53
11067580,1973,0,recoveries,45
11067580,1963,0,clearances,8
11067580,1973,0,clearances,18
11067580,1963,0,total_saves,1
11067580,1973,0,total_saves,9
11067580,1963,0,goals_prevented,0.12
11067580,1973,0,goals_prevented,0.91
11067580,1963,0,goal_kicks,3
11067580,1973,0,goal_kicks,12
11067580,1963,1,ball_possession,52%
11067580,1973,1,ball_possession,48%
11067580,1963,1,expected_goals,0.76
11067580,1973,1,expected_goals,0.06
11067580,1963,1,big_chances,0
11067580,1973,1,big_chances,0
11067580,1963,1,total_shots,12
11067580,1973,1,total_shots,3
11067580,1963,1,goalkeeper_saves,0
11067580,1973,1,goalkeeper_saves,2
11067580,1963,1,corner_kicks,5
11067580,1973,1,corner_kicks,0
11067580,1963,1,passes,188
11067580,1973,1,passes,183
11067580,1963,1,tackles,13
11067580,1973,1,tackles,7
11067580,1963,1,free_kicks,9
11067580,1973,1,free_kicks,4
11067580,1963,1,yellow_cards,1
11067580,1973,1,yellow_cards,2
11067580,1963,1,total_shots,12
11067580,1973,1,total_shots,3
11067580,1963,1,shots_on_target,3
11067580,1973,1,shots_on_target,0
11067580,1963,1,hit_woodwork,0
11067580,1973,1,hit_woodwork,0
11067580,1963,1,shots_off_target,8
11067580,1973,1,shots_off_target,1
11067580,1963,1,blocked_shots,1
11067580,1973,1,blocked_shots,2
11067580,1963,1,shots_inside_box,5
11067580,1973,1,shots_inside_box,2
11067580,1963,1,shots_outside_box,7
11067580,1973,1,shots_outside_box,1
11067580,1963,1,big_chances_scored,0
11067580,1973,1,big_chances_scored,0
11067580,1963,1,big_chances_missed,0
11067580,1973,1,big_chances_missed,0
11067580,1963,1,through_balls,0
11067580,1973,1,through_balls,0
11067580,1963,1,fouled_in_final_third,4
11067580,1973,1,fouled_in_final_third,0
11067580,1963,1,offsides,1
11067580,1973,1,offsides,0
11067580,1963,1,accurate_passes,152
11067580,1973,1,accurate_passes,145
11067580,1963,1,throw_ins,7
11067580,1973,1,throw_ins,13
11067580,1963,1,final_third_entries,31
11067580,1973,1,final_third_entries,16
11067580,1963,1,long_balls,15/25 (60%)
11067580,1973,1,long_balls,7/22 (32%)
11067580,1963,1,crosses,4/14 (29%)
11067580,1973,1,crosses,0/2 (0%)
11067580,1963,1,duels,57%
11067580,1973,1,duels,43%
11067580,1963,1,dispossessed,1
11067580,1973,1,dispossessed,6
11067580,1963,1,ground_duels,25/40 (63%)
11067580,1973,1,ground_duels,15/40 (38%)
11067580,1963,1,aerial_duels,6/14 (43%)
11067580,1973,1,aerial_duels,8/14 (57%)
11067580,1963,1,dribbles,3/9 (33%)
11067580,1973,1,dribbles,4/11 (36%)
11067580,1963,1,tackles_won,69%
11067580,1973,1,tackles_won,43%
11067580,1963,1,total_tackles,13
11067580,1973,1,total_tackles,7
11067580,1963,1,interceptions,4
11067580,1973,1,interceptions,5
11067580,1963,1,recoveries,24
11067580,1973,1,recoveries,18
11067580,1963,1,clearances,4
11067580,1973,1,clearances,12
11067580,1963,1,total_saves,0
11067580,1973,1,total_saves,2
11067580,1963,1,goal_kicks,2
11067580,1973,1,goal_kicks,8
11067580,1963,2,ball_possession,40%
11067580,1973,2,ball_possession,60%
11067580,1963,2,expected_goals,2.59
11067580,1973,2,expected_goals,0.04
11067580,1963,2,big_chances,6
11067580,1973,2,big_chances,0
11067580,1963,2,total_shots,13
11067580,1973,2,total_shots,2
11067580,1963,2,goalkeeper_saves,1
11067580,1973,2,goalkeeper_saves,7
11067580,1963,2,corner_kicks,5
11067580,1973,2,corner_kicks,2
11067580,1963,2,passes,169
11067580,1973,2,passes,257
11067580,1963,2,tackles,8
11067580,1973,2,tackles,9
11067580,1963,2,free_kicks,6
11067580,1973,2,free_kicks,6
11067580,1963,2,yellow_cards,1
11067580,1973,2,yellow_cards,0
11067580,1963,2,total_shots,13
11067580,1973,2,total_shots,2
11067580,1963,2,shots_on_target,9
11067580,1973,2,shots_on_target,1
11067580,1963,2,hit_woodwork,1
11067580,1973,2,hit_woodwork,0
11067580,1963,2,shots_off_target,4
11067580,1973,2,shots_off_target,1
11067580,1963,2,blocked_shots,0
11067580,1973,2,blocked_shots,0
11067580,1963,2,shots_inside_box,10
11067580,1973,2,shots_inside_box,2
11067580,1963,2,shots_outside_box,3
11067580,1973,2,shots_outside_box,0
11067580,1963,2,big_chances_scored,2
11067580,1973,2,big_chances_scored,0
11067580,1963,2,big_chances_missed,4
11067580,1973,2,big_chances_missed,0
11067580,1963,2,through_balls,2
11067580,1973,2,through_balls,0
11067580,1963,2,fouled_in_final_third,1
11067580,1973,2,fouled_in_final_third,1
11067580,1963,2,offsides,1
11067580,1973,2,offsides,2
11067580,1963,2,accurate_passes,142
11067580,1973,2,accurate_passes,221
11067580,1963,2,throw_ins,6
11067580,1973,2,throw_ins,6
11067580,1963,2,final_third_entries,24
11067580,1973,2,final_third_entries,25
11067580,1963,2,long_balls,6/17 (35%)
11067580,1973,2,long_balls,7/14 (50%)
11067580,1963,2,crosses,7/10 (70%)
11067580,1973,2,crosses,0/4 (0%)
11067580,1963,2,duels,53%
11067580,1973,2,duels,47%
11067580,1963,2,dispossessed,3
11067580,1973,2,dispossessed,5
11067580,1963,2,ground_duels,19/38 (50%)
11067580,1973,2,ground_duels,19/38 (50%)
11067580,1963,2,aerial_duels,5/7 (71%)
11067580,1973,2,aerial_duels,2/7 (29%)
11067580,1963,2,dribbles,5/11 (45%)
11067580,1973,2,dribbles,4/7 (57%)
11067580,1963,2,tackles_won,75%
11067580,1973,2,tackles_won,67%
11067580,1963,2,total_tackles,8
11067580,1973,2,total_tackles,9
11067580,1963,2,interceptions,4
11067580,1973,2,interceptions,3
11067580,1963,2,recoveries,29
11067580,1973,2,recoveries,27
11067580,1963,2,clearances,4
11067580,1973,2,clearances,6
11067580,1963,2,total_saves,1
11067580,1973,2,total_saves,7
11067580,1963,2,goal_kicks,1
11067580,1973,2,goal_kicks,4
11067572,2020,0,ball_possession,37%
11067572,1963,0,ball_possession,63%
11067572,2020,0,expected_goals,1.83
11067572,1963,0,expected_goals,0.84
11067572,2020,0,big_chances,3
11067572,1963,0,big_chances,1
11067572,2020,0,total_shots,20
11067572,1963,0,total_shots,13
11067572,2020,0,goalkeeper_saves,3
11067572,1963,0,goalkeeper_saves,5
11067572,2020,0,corner_kicks,4
11067572,1963,0,corner_kicks,7
11067572,2020,0,fouls,18
11067572,1963,0,fouls,11
11067572,2020,0,passes,266
11067572,1963,0,passes,438
11067572,2020,0,tackles,14
11067572,1963,0,tackles,12
11067572,2020,0,free_kicks,11
11067572,1963,0,free_kicks,18
11067572,2020,0,yellow_cards,2
11067572,1963,0,yellow_cards,2
11067572,2020,0,red_cards,0
11067572,1963,0,red_cards,1
11067572,2020,0,total_shots,20
11067572,1963,0,total_shots,13
11067572,2020,0,shots_on_target,8
11067572,1963,0,shots_on_target,5
11067572,2020,0,hit_woodwork,1
11067572,1963,0,hit_woodwork,0
11067572,2020,0,shots_off_target,9
11067572,1963,0,shots_off_target,6
11067572,2020,0,blocked_shots,3
11067572,1963,0,blocked_shots,2
11067572,2020,0,shots_inside_box,12
11067572,1963,0,shots_inside_box,6
11067572,2020,0,shots_outside_box,8
11067572,1963,0,shots_outside_box,7
11067572,2020,0,big_chances_scored,1
